Local time,Open,High,Low,Close,Volume
22.03.2018 09:00:00.000 GMT-0400,178.903,180.313,177.402,178.603,35.5456
22.03.2018 13:00:00.000 GMT-0400,178.602,179.463,175.262,175.323,37.9537
23.03.2018 09:00:00.000 GMT-0400,176.653,177.282,173.873,174.702,37.655
23.03.2018 13:00:00.000 GMT-0400,174.703,176.943,171.718,172.022,36.4869
26.03.2018 09:00:00.000 GMT-0400,175.112,176.543,173.122,175.073,26.233999999999998
26.03.2018 13:00:00.000 GMT-0400,175.073,177.482,174.892,177.152,13.6343
27.03.2018 09:00:00.000 GMT-0400,178.412,178.413,175.252,177.053,31.1498
27.03.2018 13:00:00.000 GMT-0400,177.052,177.533,171.042,172.732,35.1955
28.03.2018 09:00:00.000 GMT-0400,172.503,172.983,168.593,170.623,48.2983
28.03.2018 13:00:00.000 GMT-0400,170.632,171.853,169.852,170.373,35.0623
29.03.2018 09:00:00.000 GMT-0400,171.743,173.693,170.823,173.462,29.869500000000002
29.03.2018 13:00:00.000 GMT-0400,173.473,176.683,173.203,175.262,23.4586
02.04.2018 09:00:00.000 GMT-0400,174.903,175.853,170.593,171.562,34.428
02.04.2018 13:00:00.000 GMT-0400,171.552,171.843,169.113,171.400,27.320099999999996
03.04.2018 09:00:00.000 GMT-0400,172.863,172.873,169.953,170.923,35.8397
03.04.2018 13:00:00.000 GMT-0400,170.932,172.700,169.882,172.512,35.514399999999995
04.04.2018 09:00:00.000 GMT-0400,169.563,171.003,167.973,170.802,41.5499
04.04.2018 13:00:00.000 GMT-0400,170.803,174.043,169.832,173.725,20.477899999999998
05.04.2018 09:00:00.000 GMT-0400,175.202,177.513,174.612,176.812,28.859799999999996
05.04.2018 13:00:00.000 GMT-0400,176.792,177.063,174.942,175.863,24.7433
06.04.2018 09:00:00.000 GMT-0400,174.002,175.262,172.212,173.353,37.2634
06.04.2018 13:00:00.000 GMT-0400,173.353,173.383,169.013,169.772,29.432100000000002
09.04.2018 09:00:00.000 GMT-0400,171.453,174.123,171.272,173.282,38.4549
09.04.2018 13:00:00.000 GMT-0400,173.282,173.562,170.182,170.333,29.349800000000002
10.04.2018 09:00:00.000 GMT-0400,173.552,175.473,172.153,173.693,25.1355
10.04.2018 13:00:00.000 GMT-0400,173.643,175.192,173.513,174.722,23.7727
11.04.2018 09:00:00.000 GMT-0400,173.642,175.623,173.603,174.822,30.3937
11.04.2018 13:00:00.000 GMT-0400,174.842,175.083,172.172,172.383,28.4073
12.04.2018 09:00:00.000 GMT-0400,173.372,176.283,173.242,176.183,19.445
12.04.2018 13:00:00.000 GMT-0400,176.162,176.493,174.722,174.813,14.174
13.04.2018 09:00:00.000 GMT-0400,176.383,176.383,172.723,174.213,26.6712
13.04.2018 13:00:00.000 GMT-0400,174.213,174.912,173.022,174.273,21.0772
16.04.2018 09:00:00.000 GMT-0400,175.682,176.123,174.062,174.332,28.1578
16.04.2018 13:00:00.000 GMT-0400,174.323,174.403,172.983,173.893,18.833
17.04.2018 09:00:00.000 GMT-0400,175.723,177.963,174.722,177.792,20.8755
17.04.2018 13:00:00.000 GMT-0400,177.793,179.253,177.553,178.332,13.977
18.04.2018 09:00:00.000 GMT-0400,178.902,179.583,177.112,179.522,22.9998
18.04.2018 13:00:00.000 GMT-0400,179.522,179.833,179.212,179.473,9.5658
19.04.2018 09:00:00.000 GMT-0400,179.042,179.623,178.303,178.593,24.023399999999995
19.04.2018 13:00:00.000 GMT-0400,178.603,179.203,178.322,179.022,16.0213
20.04.2018 09:00:00.000 GMT-0400,178.825,179.503,177.092,177.272,26.092
20.04.2018 13:00:00.000 GMT-0400,177.242,178.333,176.563,177.065,22.554299999999998
23.04.2018 09:00:00.000 GMT-0400,178.473,178.473,175.752,176.003,23.6083
23.04.2018 13:00:00.000 GMT-0400,175.993,176.203,174.742,175.413,12.8977
24.04.2018 09:00:00.000 GMT-0400,176.693,177.593,173.902,173.902,36.0091
24.04.2018 13:00:00.000 GMT-0400,173.882,174.802,171.252,173.293,26.631
25.04.2018 09:00:00.000 GMT-0400,173.403,173.653,170.692,172.132,44.2222
25.04.2018 13:00:00.000 GMT-0400,172.132,172.973,171.592,172.522,37.5588
26.04.2018 09:00:00.000 GMT-0400,174.763,178.853,174.272,178.572,32.606500000000004
26.04.2018 13:00:00.000 GMT-0400,178.583,179.643,178.022,178.192,29.7712
27.04.2018 09:00:00.000 GMT-0400,179.012,179.022,175.622,176.313,34.6078
27.04.2018 13:00:00.000 GMT-0400,176.313,176.403,175.222,175.953,20.2016
30.04.2018 09:00:00.000 GMT-0400,177.972,180.013,177.230,178.402,5.6845
30.04.2018 13:00:00.000 GMT-0400,178.402,179.343,177.832,178.342,6.968
01.05.2018 09:00:00.000 GMT-0400,178.722,178.802,177.042,177.443,5.723999999999999
01.05.2018 13:00:00.000 GMT-0400,177.442,180.363,176.942,180.262,8.178
02.05.2018 09:00:00.000 GMT-0400,186.903,188.273,183.443,186.413,32.3459
02.05.2018 13:00:00.000 GMT-0400,186.422,188.173,184.503,185.783,32.6536
03.05.2018 09:00:00.000 GMT-0400,184.892,187.163,183.972,187.112,39.883300000000006
03.05.2018 13:00:00.000 GMT-0400,187.113,187.913,186.212,186.553,32.008
04.05.2018 09:00:00.000 GMT-0400,185.723,188.283,185.203,187.442,30.5863
04.05.2018 13:00:00.000 GMT-0400,187.443,188.803,187.243,188.232,23.444000000000003
07.05.2018 09:00:00.000 GMT-0400,188.513,189.103,187.722,188.662,33.9043
07.05.2018 13:00:00.000 GMT-0400,188.663,189.553,188.072,189.112,27.268100000000004
08.05.2018 09:00:00.000 GMT-0400,188.963,189.492,188.172,188.963,32.8707
08.05.2018 13:00:00.000 GMT-0400,188.963,190.702,188.582,190.542,26.9356
09.05.2018 09:00:00.000 GMT-0400,190.593,191.643,189.032,191.453,27.247600000000006
09.05.2018 13:00:00.000 GMT-0400,191.453,191.703,190.138,190.702,24.9223
10.05.2018 09:00:00.000 GMT-0400,191.262,193.743,191.053,193.322,22.534699999999997
10.05.2018 13:00:00.000 GMT-0400,193.313,193.712,192.742,193.073,22.508899999999997
11.05.2018 09:00:00.000 GMT-0400,193.013,194.113,192.102,193.373,27.4178
11.05.2018 13:00:00.000 GMT-0400,193.372,193.593,192.872,193.342,18.0181
14.05.2018 09:00:00.000 GMT-0400,193.812,194.812,192.543,192.643,23.0661
14.05.2018 13:00:00.000 GMT-0400,192.632,192.732,191.613,192.182,20.5631
15.05.2018 09:00:00.000 GMT-0400,191.272,192.243,190.202,191.973,29.735699999999998
15.05.2018 13:00:00.000 GMT-0400,191.972,192.163,191.452,191.993,21.135199999999998
16.05.2018 09:00:00.000 GMT-0400,192.013,192.963,191.612,192.463,22.031200000000002
16.05.2018 13:00:00.000 GMT-0400,192.462,192.612,191.732,192.393,14.7822
17.05.2018 09:00:00.000 GMT-0400,192.258,192.492,190.693,192.003,20.3865
17.05.2018 13:00:00.000 GMT-0400,192.002,192.202,190.832,191.283,15.7458
18.05.2018 09:00:00.000 GMT-0400,191.872,192.163,190.942,191.132,25.0141
18.05.2018 13:00:00.000 GMT-0400,191.132,191.212,190.462,190.563,14.8251
21.05.2018 09:00:00.000 GMT-0400,191.882,192.852,190.062,191.282,23.5076
21.05.2018 13:00:00.000 GMT-0400,191.282,191.693,190.603,191.172,16.5626
22.05.2018 09:00:00.000 GMT-0400,191.513,192.742,190.902,191.622,19.7012
22.05.2018 13:00:00.000 GMT-0400,191.632,192.443,191.482,191.722,17.0794
23.05.2018 09:00:00.000 GMT-0400,190.793,191.793,190.362,191.683,24.3971
23.05.2018 13:00:00.000 GMT-0400,191.682,193.013,191.202,192.872,24.3682
24.05.2018 09:00:00.000 GMT-0400,192.983,193.422,190.483,192.452,29.859199999999998
24.05.2018 13:00:00.000 GMT-0400,192.462,192.703,191.582,191.862,18.209400000000002
25.05.2018 09:00:00.000 GMT-0400,191.873,191.912,189.792,190.582,28.5287
25.05.2018 13:00:00.000 GMT-0400,190.583,191.672,190.393,191.183,16.4696
29.05.2018 09:00:00.000 GMT-0400,190.502,190.503,186.712,188.232,27.4857
29.05.2018 13:00:00.000 GMT-0400,188.232,189.563,187.712,189.542,22.034399999999998
30.05.2018 09:00:00.000 GMT-0400,190.472,191.503,189.932,191.342,30.2647
30.05.2018 13:00:00.000 GMT-0400,191.343,191.942,191.102,191.762,23.274
31.05.2018 09:00:00.000 GMT-0400,191.832,192.512,191.142,192.103,27.5417
31.05.2018 13:00:00.000 GMT-0400,192.102,192.103,189.893,190.153,26.508699999999997
01.06.2018 09:00:00.000 GMT-0400,191.992,194.802,191.982,194.463,31.7146
01.06.2018 13:00:00.000 GMT-0400,194.452,195.393,194.412,195.333,19.877299999999998
04.06.2018 09:00:00.000 GMT-0400,196.503,197.483,195.292,197.202,34.0374
04.06.2018 13:00:00.000 GMT-0400,197.213,198.133,197.162,197.733,19.668799999999997
05.06.2018 09:00:00.000 GMT-0400,198.613,199.242,197.892,198.013,28.8961
05.06.2018 13:00:00.000 GMT-0400,198.012,199.743,197.932,199.432,16.5155
06.06.2018 09:00:00.000 GMT-0400,200.012,202.503,199.902,202.503,25.742800000000003
06.06.2018 13:00:00.000 GMT-0400,202.502,203.323,201.722,203.212,13.0698
07.06.2018 09:00:00.000 GMT-0400,204.013,204.013,199.403,199.522,35.4354
07.06.2018 13:00:00.000 GMT-0400,199.523,200.103,198.332,199.562,27.3309
08.06.2018 09:00:00.000 GMT-0400,199.262,200.612,199.102,200.162,21.0533
08.06.2018 13:00:00.000 GMT-0400,200.163,200.513,199.503,200.043,14.8997
11.06.2018 09:00:00.000 GMT-0400,200.983,201.052,198.763,199.012,24.5031
11.06.2018 13:00:00.000 GMT-0400,199.013,199.222,198.312,198.432,14.845600000000001
12.06.2018 09:00:00.000 GMT-0400,199.152,200.040,198.302,199.763,21.621699999999997
12.06.2018 13:00:00.000 GMT-0400,199.763,200.163,198.992,200.132,19.848
13.06.2018 09:00:00.000 GMT-0400,200.683,201.642,199.953,200.722,17.8799
13.06.2018 13:00:00.000 GMT-0400,200.723,200.923,199.302,199.383,21.538600000000002
14.06.2018 09:00:00.000 GMT-0400,200.523,201.423,199.922,200.003,24.320999999999998
14.06.2018 13:00:00.000 GMT-0400,200.003,200.422,199.083,199.373,18.0564
15.06.2018 09:00:00.000 GMT-0400,199.803,199.803,197.622,198.553,29.085900000000002
15.06.2018 13:00:00.000 GMT-0400,198.542,199.693,197.992,199.533,20.144599999999997
18.06.2018 09:00:00.000 GMT-0400,197.813,200.533,197.812,200.472,22.3562
18.06.2018 13:00:00.000 GMT-0400,200.473,201.483,200.473,201.193,11.5167
19.06.2018 09:00:00.000 GMT-0400,198.712,199.683,197.333,199.152,33.5191
19.06.2018 13:00:00.000 GMT-0400,199.162,199.943,198.903,199.742,18.1314
20.06.2018 09:00:00.000 GMT-0400,200.693,203.493,200.482,202.473,23.464100000000002
20.06.2018 13:00:00.000 GMT-0400,202.472,202.562,201.683,201.963,15.1753
21.06.2018 09:00:00.000 GMT-0400,202.503,203.713,200.672,200.843,35.857800000000005
21.06.2018 13:00:00.000 GMT-0400,200.822,201.502,200.023,200.910,26.4624
22.06.2018 09:00:00.000 GMT-0400,201.883,202.002,199.742,200.892,27.6571
22.06.2018 13:00:00.000 GMT-0400,200.893,201.873,200.872,201.503,15.1198
25.06.2018 09:00:00.000 GMT-0400,200.512,200.563,193.972,195.103,38.431799999999996
25.06.2018 13:00:00.000 GMT-0400,195.102,196.013,193.782,195.273,26.6575
26.06.2018 09:00:00.000 GMT-0400,196.462,198.673,195.833,198.103,27.654
26.06.2018 13:00:00.000 GMT-0400,198.102,198.712,196.332,196.553,19.2744
27.06.2018 09:00:00.000 GMT-0400,197.693,198.442,195.813,195.842,30.3957
27.06.2018 13:00:00.000 GMT-0400,195.742,195.953,193.282,193.302,30.6481
28.06.2018 09:00:00.000 GMT-0400,193.513,196.422,193.442,195.542,40.336
28.06.2018 13:00:00.000 GMT-0400,195.542,197.763,195.492,197.113,21.505000000000003
29.06.2018 09:00:00.000 GMT-0400,198.393,198.473,196.682,196.803,30.2966
29.06.2018 13:00:00.000 GMT-0400,196.803,197.723,196.303,196.620,19.7957
02.07.2018 09:00:00.000 GMT-0400,195.992,197.943,195.012,196.912,27.5545
02.07.2018 13:00:00.000 GMT-0400,196.912,198.013,196.432,197.645,27.976100000000002
03.07.2018 09:00:00.000 GMT-0400,198.933,198.933,196.183,196.492,35.61
05.07.2018 09:00:00.000 GMT-0400,197.892,198.543,197.322,198.183,30.7786
05.07.2018 13:00:00.000 GMT-0400,198.222,198.973,197.683,198.822,21.0823
06.07.2018 09:00:00.000 GMT-0400,198.812,200.302,197.642,200.053,25.372999999999998
06.07.2018 13:00:00.000 GMT-0400,200.052,200.233,199.362,199.623,17.185299999999998
09.07.2018 09:00:00.000 GMT-0400,200.883,201.643,199.302,199.962,16.880399999999998
09.07.2018 13:00:00.000 GMT-0400,199.963,201.103,199.682,200.972,13.003
10.07.2018 09:00:00.000 GMT-0400,202.132,202.782,200.268,202.142,22.0751
10.07.2018 13:00:00.000 GMT-0400,202.143,202.143,201.243,201.472,17.5905
11.07.2018 09:00:00.000 GMT-0400,201.223,204.183,200.662,203.622,31.8171
11.07.2018 13:00:00.000 GMT-0400,203.633,204.183,203.462,203.862,24.1706
12.07.2018 09:00:00.000 GMT-0400,205.223,209.003,204.872,208.493,28.390800000000002
12.07.2018 13:00:00.000 GMT-0400,208.492,209.223,207.412,207.863,26.2587
13.07.2018 09:00:00.000 GMT-0400,207.193,207.803,203.583,205.972,27.1652
13.07.2018 13:00:00.000 GMT-0400,205.962,206.412,205.502,205.942,16.6105
16.07.2018 09:00:00.000 GMT-0400,205.922,205.933,204.202,204.963,28.2696
16.07.2018 13:00:00.000 GMT-0400,204.963,205.142,203.812,204.113,24.4625
17.07.2018 09:00:00.000 GMT-0400,203.162,206.242,201.802,205.952,29.066100000000002
17.07.2018 13:00:00.000 GMT-0400,205.952,206.723,205.892,206.432,16.61
18.07.2018 09:00:00.000 GMT-0400,206.813,207.543,205.428,207.393,23.646900000000002
18.07.2018 13:00:00.000 GMT-0400,207.392,208.403,207.162,208.162,13.5796
19.07.2018 09:00:00.000 GMT-0400,208.742,208.783,206.002,206.443,24.6002
19.07.2018 13:00:00.000 GMT-0400,206.433,206.772,205.803,205.993,16.770899999999997
20.07.2018 09:00:00.000 GMT-0400,207.123,207.393,206.402,206.902,28.383200000000002
20.07.2018 13:00:00.000 GMT-0400,206.902,207.022,206.392,206.723,15.4204
23.07.2018 09:00:00.000 GMT-0400,206.742,207.493,205.752,207.183,29.7757
23.07.2018 13:00:00.000 GMT-0400,207.183,207.882,206.942,207.842,16.8204
