Local time,Open,High,Low,Close,Volume
22.03.2018 09:00:00.000 GMT-0400,221.253,221.702,218.102,219.293,33.2167
22.03.2018 13:00:00.000 GMT-0400,219.353,220.353,215.173,215.362,33.4802
23.03.2018 09:00:00.000 GMT-0400,215.963,217.733,215.693,216.413,23.037
23.03.2018 13:00:00.000 GMT-0400,216.373,217.393,212.512,212.913,29.2437
26.03.2018 09:00:00.000 GMT-0400,215.673,217.153,214.753,216.713,25.7957
26.03.2018 13:00:00.000 GMT-0400,216.712,219.423,216.312,219.063,29.1413
27.03.2018 09:00:00.000 GMT-0400,220.223,222.003,219.232,221.413,11.0402
27.03.2018 13:00:00.000 GMT-0400,221.412,221.783,216.523,217.962,31.4647
28.03.2018 09:00:00.000 GMT-0400,219.682,219.942,217.092,218.512,32.9717
28.03.2018 13:00:00.000 GMT-0400,218.512,219.973,217.943,218.502,36.3972
29.03.2018 09:00:00.000 GMT-0400,220.002,221.893,218.293,221.873,13.582
29.03.2018 13:00:00.000 GMT-0400,221.872,223.365,219.702,219.753,16.0084
02.04.2018 09:00:00.000 GMT-0400,219.842,222.993,217.122,217.653,43.076299999999996
02.04.2018 13:00:00.000 GMT-0400,217.643,218.022,214.712,217.150,38.547399999999996
03.04.2018 09:00:00.000 GMT-0400,220.393,225.003,220.392,221.292,32.0492
03.04.2018 13:00:00.000 GMT-0400,221.313,225.093,220.903,224.523,33.2646
04.04.2018 09:00:00.000 GMT-0400,221.513,226.503,220.523,225.923,37.259100000000004
04.04.2018 13:00:00.000 GMT-0400,225.922,229.473,225.322,228.823,26.9754
05.04.2018 09:00:00.000 GMT-0400,229.502,231.592,228.902,228.962,23.6951
05.04.2018 13:00:00.000 GMT-0400,228.973,229.663,226.862,229.112,21.4728
06.04.2018 09:00:00.000 GMT-0400,227.342,228.312,223.473,225.312,31.7736
06.04.2018 13:00:00.000 GMT-0400,225.312,225.352,221.842,224.042,37.1605
09.04.2018 09:00:00.000 GMT-0400,226.003,226.132,223.643,224.622,24.604799999999997
09.04.2018 13:00:00.000 GMT-0400,224.622,225.662,222.422,222.802,27.4549
10.04.2018 09:00:00.000 GMT-0400,225.793,228.223,223.682,226.243,33.129000000000005
10.04.2018 13:00:00.000 GMT-0400,226.243,227.222,225.642,226.813,37.0533
11.04.2018 09:00:00.000 GMT-0400,225.403,225.403,222.323,223.892,30.252200000000002
11.04.2018 13:00:00.000 GMT-0400,223.852,224.962,221.742,221.902,30.4908
12.04.2018 09:00:00.000 GMT-0400,224.112,225.793,223.503,225.373,20.913299999999996
12.04.2018 13:00:00.000 GMT-0400,225.382,225.422,224.132,224.302,22.0881
13.04.2018 09:00:00.000 GMT-0400,226.253,226.253,223.792,224.942,23.6445
13.04.2018 13:00:00.000 GMT-0400,224.933,225.133,223.133,224.293,21.568800000000003
16.04.2018 09:00:00.000 GMT-0400,226.513,229.773,226.473,229.443,30.0898
16.04.2018 13:00:00.000 GMT-0400,229.442,231.883,229.442,230.462,20.1123
17.04.2018 09:00:00.000 GMT-0400,239.772,241.733,236.833,237.103,33.0668
17.04.2018 13:00:00.000 GMT-0400,237.010,238.853,236.122,238.573,22.6935
18.04.2018 09:00:00.000 GMT-0400,240.392,240.392,236.372,238.673,30.7031
18.04.2018 13:00:00.000 GMT-0400,238.652,238.763,236.462,236.482,17.1269
19.04.2018 09:00:00.000 GMT-0400,236.003,238.322,234.902,235.052,23.4536
19.04.2018 13:00:00.000 GMT-0400,235.033,236.783,234.902,235.822,16.5993
20.04.2018 09:00:00.000 GMT-0400,235.812,237.143,233.645,234.783,19.732
20.04.2018 13:00:00.000 GMT-0400,234.713,235.293,233.532,235.093,13.8902
23.04.2018 09:00:00.000 GMT-0400,236.972,236.972,233.833,233.963,18.3563
23.04.2018 13:00:00.000 GMT-0400,233.983,234.523,233.102,234.332,17.5513
24.04.2018 09:00:00.000 GMT-0400,236.423,237.352,234.573,234.592,26.593799999999998
24.04.2018 13:00:00.000 GMT-0400,234.552,234.952,232.632,234.212,29.0351
25.04.2018 09:00:00.000 GMT-0400,234.892,234.892,230.493,233.202,34.2948
25.04.2018 13:00:00.000 GMT-0400,233.202,235.172,232.652,235.032,36.9103
26.04.2018 09:00:00.000 GMT-0400,235.762,237.882,234.612,236.622,34.3174
26.04.2018 13:00:00.000 GMT-0400,236.622,237.663,236.502,237.072,31.483700000000002
27.04.2018 09:00:00.000 GMT-0400,237.853,240.453,237.513,240.002,29.977400000000003
27.04.2018 13:00:00.000 GMT-0400,240.003,240.563,239.213,240.152,24.061
30.04.2018 09:00:00.000 GMT-0400,240.992,240.993,238.283,238.632,26.004399999999997
30.04.2018 13:00:00.000 GMT-0400,238.632,238.792,236.493,236.533,30.867599999999996
01.05.2018 09:00:00.000 GMT-0400,237.202,238.180,235.292,235.432,38.2662
