Local time,Open,High,Low,Close,Volume
22.03.2018 13:00:00.000 GMT-0400,91.032,91.412,89.713,89.792,25.9055
23.03.2018 09:00:00.000 GMT-0400,89.522,90.453,88.963,89.233,37.3719
23.03.2018 13:00:00.000 GMT-0400,89.222,90.443,87.272,87.285,36.09739999999999
26.03.2018 09:00:00.000 GMT-0400,90.582,92.733,90.423,92.403,32.5089
26.03.2018 13:00:00.000 GMT-0400,92.392,94.023,92.302,93.832,19.7648
27.03.2018 09:00:00.000 GMT-0400,95.003,95.143,92.762,92.972,32.8917
27.03.2018 13:00:00.000 GMT-0400,92.973,93.223,88.532,89.463,41.0528
28.03.2018 09:00:00.000 GMT-0400,89.932,91.242,88.892,89.802,80.202
28.03.2018 13:00:00.000 GMT-0400,89.802,90.962,89.072,89.402,53.739999999999995
29.03.2018 09:00:00.000 GMT-0400,90.552,90.733,88.403,90.493,34.4549
29.03.2018 13:00:00.000 GMT-0400,90.492,92.303,90.082,91.252,22.725
02.04.2018 09:00:00.000 GMT-0400,90.673,90.893,88.062,88.852,44.9138
02.04.2018 13:00:00.000 GMT-0400,88.862,88.993,87.523,88.352,36.374700000000004
03.04.2018 09:00:00.000 GMT-0400,89.702,90.053,87.902,88.603,35.6102
03.04.2018 13:00:00.000 GMT-0400,88.613,89.953,88.073,89.723,32.3428
04.04.2018 09:00:00.000 GMT-0400,87.922,90.553,87.862,90.312,46.219
04.04.2018 13:00:00.000 GMT-0400,90.313,92.763,89.702,92.283,31.0831
05.04.2018 09:00:00.000 GMT-0400,92.632,93.073,92.032,92.492,28.9486
05.04.2018 13:00:00.000 GMT-0400,92.483,92.803,91.412,92.393,20.0335
06.04.2018 09:00:00.000 GMT-0400,91.503,92.463,91.172,91.983,36.3579
06.04.2018 13:00:00.000 GMT-0400,91.972,91.972,89.503,90.093,41.8938
09.04.2018 09:00:00.000 GMT-0400,91.152,93.183,91.092,92.833,25.4054
09.04.2018 13:00:00.000 GMT-0400,92.842,93.013,90.633,90.783,17.6114
10.04.2018 09:00:00.000 GMT-0400,92.402,93.003,91.652,92.162,29.547000000000004
10.04.2018 13:00:00.000 GMT-0400,92.163,93.283,92.022,92.913,21.4506
11.04.2018 09:00:00.000 GMT-0400,92.113,93.302,91.772,92.473,23.6627
11.04.2018 13:00:00.000 GMT-0400,92.463,92.692,91.483,91.872,17.5576
12.04.2018 09:00:00.000 GMT-0400,92.543,93.863,92.472,93.703,21.8767
12.04.2018 13:00:00.000 GMT-0400,93.702,94.172,92.842,93.613,17.925800000000002
13.04.2018 09:00:00.000 GMT-0400,94.082,94.172,92.712,93.232,22.693199999999997
13.04.2018 13:00:00.000 GMT-0400,93.233,93.612,92.452,93.062,16.9913
16.04.2018 09:00:00.000 GMT-0400,94.033,94.613,93.432,94.573,18.9912
16.04.2018 13:00:00.000 GMT-0400,94.562,94.663,94.033,94.172,11.892700000000001
17.04.2018 09:00:00.000 GMT-0400,94.953,96.533,94.912,96.302,18.355400000000003
17.04.2018 13:00:00.000 GMT-0400,96.303,96.552,95.992,96.103,12.7064
18.04.2018 09:00:00.000 GMT-0400,96.402,96.683,95.523,96.553,20.5159
18.04.2018 13:00:00.000 GMT-0400,96.552,96.723,96.193,96.453,12.2051
19.04.2018 09:00:00.000 GMT-0400,96.442,97.083,95.432,95.502,22.8254
19.04.2018 13:00:00.000 GMT-0400,95.503,96.313,95.362,96.103,16.7702
20.04.2018 09:00:00.000 GMT-0400,95.903,96.113,94.063,94.463,19.401400000000002
20.04.2018 13:00:00.000 GMT-0400,94.462,95.333,94.355,94.992,14.5064
23.04.2018 09:00:00.000 GMT-0400,95.662,96.283,95.042,95.413,20.5605
23.04.2018 13:00:00.000 GMT-0400,95.412,95.593,94.642,95.342,17.3335
24.04.2018 09:00:00.000 GMT-0400,96.332,96.483,93.432,93.432,30.0681
24.04.2018 13:00:00.000 GMT-0400,93.432,93.673,92.442,93.042,26.4432
25.04.2018 09:00:00.000 GMT-0400,93.223,93.223,90.302,91.882,41.5116
25.04.2018 13:00:00.000 GMT-0400,91.883,92.563,91.622,92.382,68.256
26.04.2018 09:00:00.000 GMT-0400,93.772,94.753,93.122,94.552,78.71679999999999
26.04.2018 13:00:00.000 GMT-0400,94.552,95.163,94.262,94.262,54.6276
27.04.2018 09:00:00.000 GMT-0400,97.612,97.913,93.932,95.352,103.24340000000001
27.04.2018 13:00:00.000 GMT-0400,95.353,96.043,95.122,95.832,47.2246
30.04.2018 09:00:00.000 GMT-0400,96.453,96.453,93.172,93.762,50.840199999999996
30.04.2018 13:00:00.000 GMT-0400,93.762,94.373,93.572,93.602,59.3464
01.05.2018 09:00:00.000 GMT-0400,93.383,94.233,92.812,94.032,75.79
01.05.2018 13:00:00.000 GMT-0400,94.032,95.182,93.752,95.002,48.698499999999996
02.05.2018 09:00:00.000 GMT-0400,94.993,95.073,93.462,94.063,65.754
02.05.2018 13:00:00.000 GMT-0400,94.072,94.812,93.252,93.522,54.8875
03.05.2018 09:00:00.000 GMT-0400,92.992,94.253,92.482,94.163,87.59830000000001
03.05.2018 13:00:00.000 GMT-0400,94.162,94.943,93.712,94.112,63.857699999999994
04.05.2018 09:00:00.000 GMT-0400,93.382,95.133,92.952,94.922,68.40190000000001
04.05.2018 13:00:00.000 GMT-0400,94.932,95.383,94.802,95.183,41.043099999999995
07.05.2018 09:00:00.000 GMT-0400,95.303,96.633,95.123,96.473,63.022099999999995
07.05.2018 13:00:00.000 GMT-0400,96.472,96.723,95.683,96.283,51.0795
08.05.2018 09:00:00.000 GMT-0400,96.113,96.172,95.153,95.223,71.9749
08.05.2018 13:00:00.000 GMT-0400,95.212,96.133,95.082,95.852,60.98909999999999
09.05.2018 09:00:00.000 GMT-0400,96.013,96.403,95.072,96.203,60.901399999999995
09.05.2018 13:00:00.000 GMT-0400,96.202,96.953,96.172,96.923,44.378299999999996
10.05.2018 09:00:00.000 GMT-0400,97.403,97.883,97.092,97.692,56.4105
10.05.2018 13:00:00.000 GMT-0400,97.693,97.953,97.072,97.922,44.7313
11.05.2018 09:00:00.000 GMT-0400,97.922,97.923,97.062,97.382,53.94670000000001
11.05.2018 13:00:00.000 GMT-0400,97.382,97.743,97.122,97.723,43.7193
14.05.2018 09:00:00.000 GMT-0400,97.842,98.703,97.342,98.082,55.16
14.05.2018 13:00:00.000 GMT-0400,98.083,98.182,97.742,98.052,44.275999999999996
15.05.2018 09:00:00.000 GMT-0400,97.513,97.743,96.362,97.022,78.1388
15.05.2018 13:00:00.000 GMT-0400,97.023,97.353,96.532,97.263,55.0231
16.05.2018 09:00:00.000 GMT-0400,97.372,97.413,96.632,97.263,57.0801
16.05.2018 13:00:00.000 GMT-0400,97.262,97.293,96.692,97.122,41.5021
17.05.2018 09:00:00.000 GMT-0400,96.812,97.563,96.442,96.552,55.2746
17.05.2018 13:00:00.000 GMT-0400,96.553,96.633,95.852,96.212,50.5887
18.05.2018 09:00:00.000 GMT-0400,96.262,96.952,96.243,96.733,62.2577
18.05.2018 13:00:00.000 GMT-0400,96.732,96.752,96.362,96.372,41.804
21.05.2018 09:00:00.000 GMT-0400,97.012,98.023,96.822,97.573,56.3145
21.05.2018 13:00:00.000 GMT-0400,97.572,97.793,97.172,97.643,34.394
22.05.2018 09:00:00.000 GMT-0400,97.823,98.183,97.222,97.572,53.7784
22.05.2018 13:00:00.000 GMT-0400,97.562,98.013,97.322,97.552,40.0708
23.05.2018 09:00:00.000 GMT-0400,96.862,97.833,96.343,97.772,66.2985
23.05.2018 13:00:00.000 GMT-0400,97.762,98.733,97.422,98.723,52.587
24.05.2018 09:00:00.000 GMT-0400,98.762,98.962,96.833,98.032,77.1439
24.05.2018 13:00:00.000 GMT-0400,98.033,98.593,97.812,98.333,42.4641
25.05.2018 09:00:00.000 GMT-0400,98.432,98.993,97.882,98.532,65.8627
25.05.2018 13:00:00.000 GMT-0400,98.533,98.643,98.233,98.352,44.061
29.05.2018 09:00:00.000 GMT-0400,97.822,98.893,97.243,97.923,87.7046
29.05.2018 13:00:00.000 GMT-0400,97.903,98.173,97.342,98.022,65.7889
30.05.2018 09:00:00.000 GMT-0400,98.642,99.263,97.922,98.813,61.2119
30.05.2018 13:00:00.000 GMT-0400,98.812,99.073,98.672,98.943,44.8163
31.05.2018 09:00:00.000 GMT-0400,99.193,100.003,98.753,99.873,76.9171
31.05.2018 13:00:00.000 GMT-0400,99.872,99.883,98.623,98.883,54.536199999999994
01.06.2018 09:00:00.000 GMT-0400,99.293,100.873,99.252,100.502,73.1086
01.06.2018 13:00:00.000 GMT-0400,100.512,100.813,100.212,100.773,47.4572
04.06.2018 09:00:00.000 GMT-0400,101.382,101.873,100.872,101.702,63.8498
04.06.2018 13:00:00.000 GMT-0400,101.693,101.763,101.352,101.673,36.0214
05.06.2018 09:00:00.000 GMT-0400,102.012,102.263,101.553,101.812,59.20870000000001
05.06.2018 13:00:00.000 GMT-0400,101.813,102.343,101.732,102.202,43.3017
06.06.2018 09:00:00.000 GMT-0400,102.513,102.613,101.942,102.242,59.5651
06.06.2018 13:00:00.000 GMT-0400,102.252,102.513,101.922,102.513,38.0837
07.06.2018 09:00:00.000 GMT-0400,102.712,102.712,100.942,101.303,65.6606
07.06.2018 13:00:00.000 GMT-0400,101.302,101.353,100.402,100.903,54.984899999999996
08.06.2018 09:00:00.000 GMT-0400,101.172,101.643,100.553,101.483,60.095600000000005
08.06.2018 13:00:00.000 GMT-0400,101.482,101.903,101.262,101.643,40.2372
11.06.2018 09:00:00.000 GMT-0400,101.412,101.622,100.692,101.382,53.943
11.06.2018 13:00:00.000 GMT-0400,101.382,101.463,101.022,101.043,39.4719
12.06.2018 09:00:00.000 GMT-0400,101.533,101.533,100.912,101.203,48.4461
12.06.2018 13:00:00.000 GMT-0400,101.202,101.443,100.772,101.333,45.1265
13.06.2018 09:00:00.000 GMT-0400,101.693,102.023,101.082,101.402,54.8629
13.06.2018 13:00:00.000 GMT-0400,101.403,101.543,100.602,100.902,55.7547
14.06.2018 09:00:00.000 GMT-0400,101.672,102.043,101.022,101.332,57.137699999999995
14.06.2018 13:00:00.000 GMT-0400,101.332,101.773,101.152,101.432,42.86150000000001
15.06.2018 09:00:00.000 GMT-0400,101.362,101.443,100.282,100.972,66.1456
15.06.2018 13:00:00.000 GMT-0400,100.982,101.253,100.132,100.182,45.5156
18.06.2018 09:00:00.000 GMT-0400,100.152,101.123,99.452,100.613,54.9199
18.06.2018 13:00:00.000 GMT-0400,100.612,101.003,100.592,100.883,45.60209999999999
19.06.2018 09:00:00.000 GMT-0400,99.692,100.603,99.542,100.403,71.0051
19.06.2018 13:00:00.000 GMT-0400,100.402,101.013,100.182,100.912,41.6189
20.06.2018 09:00:00.000 GMT-0400,101.392,102.433,101.162,102.252,176.03410000000002
20.06.2018 13:00:00.000 GMT-0400,102.252,102.532,101.712,101.972,114.6772
21.06.2018 09:00:00.000 GMT-0400,102.133,102.402,101.002,101.202,208.96630000000002
21.06.2018 13:00:00.000 GMT-0400,101.193,101.583,100.912,101.142,140.75650000000002
22.06.2018 09:00:00.000 GMT-0400,100.462,100.713,99.652,100.372,182.64640000000003
22.06.2018 13:00:00.000 GMT-0400,100.372,100.792,100.172,100.272,116.5128
25.06.2018 09:00:00.000 GMT-0400,100.073,100.113,97.692,98.102,271.8764
25.06.2018 13:00:00.000 GMT-0400,98.103,98.693,97.322,98.403,188.1484
26.06.2018 09:00:00.000 GMT-0400,98.863,99.933,98.773,99.872,233.9797
26.06.2018 13:00:00.000 GMT-0400,99.872,100.102,99.092,99.112,137.9858
27.06.2018 09:00:00.000 GMT-0400,99.472,100.053,98.842,98.853,221.125
27.06.2018 13:00:00.000 GMT-0400,98.832,99.022,97.512,97.522,215.74040000000002
28.06.2018 09:00:00.000 GMT-0400,97.413,98.873,97.332,98.253,267.1544
28.06.2018 13:00:00.000 GMT-0400,98.252,99.133,98.172,98.673,154.4144
29.06.2018 09:00:00.000 GMT-0400,98.993,99.933,98.933,99.343,192.98420000000002
29.06.2018 13:00:00.000 GMT-0400,99.353,99.513,98.663,98.773,143.4924
02.07.2018 09:00:00.000 GMT-0400,98.212,99.333,98.032,99.043,195.1477
02.07.2018 13:00:00.000 GMT-0400,99.033,100.073,98.753,100.072,132.3449
03.07.2018 09:00:00.000 GMT-0400,100.513,100.663,98.972,99.062,191.63549999999998
05.07.2018 09:00:00.000 GMT-0400,99.542,99.903,99.043,99.713,193.3024
05.07.2018 13:00:00.000 GMT-0400,99.713,99.943,99.192,99.772,135.0093
06.07.2018 09:00:00.000 GMT-0400,100.092,101.363,99.722,101.142,178.68869999999998
06.07.2018 13:00:00.000 GMT-0400,101.122,101.453,100.823,101.183,106.07900000000001
09.07.2018 09:00:00.000 GMT-0400,101.723,102.263,101.272,101.633,159.03820000000002
